Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
46,3,728.1518853,30.33966189,84.77535847,3.532306603,53,2.208333333,46,1.916666667,283.2251505,54.42266949
47,3,727.9202355,30.33000981,96.11295503,4.00470646,53,2.208333333,46,1.916666667,302.5804593,51.31356838
48,3,727.8614393,30.32755997,107.1095596,4.462898317,53,2.208333333,44,1.833333333,325.6240326,50.21893491
49,3,727.7950511,30.3247938,117.9800968,4.915837368,53,2.208333333,45,1.875,338.4303901,49.54379366
50,3,727.9010811,30.32921171,128.8205405,5.367522523,52,2.166666667,45,1.875,349.9362785,44.15513514
51,3,727.9782135,30.33242556,139.662854,5.819285585,51,2.125,46,1.916666667,355.579534,43.90844687
52,3,728.0932529,30.33721887,150.6741635,6.278090144,50,2.083333333,46,1.916666667,356.7295058,44.80845225
53,3,728.3374302,30.34739292,161.6743017,6.736429236,49,2.041666667,47,1.958333333,346.0175785,50.3452514
54,3,728.5709402,30.35712251,172.8421652,7.201756885,47,1.958333333,47,1.958333333,337.5475003,53.78542971
55,3,728.6425261,30.36010525,184.1118192,7.671325801,46,1.916666667,48,2,313.8003219,58.31325999
56,3,728.8085106,30.36702128,195.71513,8.154797084,44,1.833333333,49,2.041666667,287.2397878,62.29846336
58,3,728.6166033,30.35902514,219.2509506,9.135456274,42,1.75,48,2,300.1466573,58.69328264
59,3,728.5647668,30.35686528,230.4410622,9.601710924,41,1.708333333,47,1.958333333,311.037133,57.23525599
60,3,728.4905043,30.35377101,241.4296005,10.05956669,41,1.708333333,47,1.958333333,314.9840237,56.84554974
61,3,728.4504624,30.3521026,252.3619551,10.51508146,41,1.708333333,47,1.958333333,315.5667404,54.0660502
62,3,728.3988095,30.3499504,263.3227513,10.97178131,41,1.708333333,47,1.958333333,316.071201,54.54029062
63,3,728.4290429,30.35121012,274.2706271,11.42794279,42,1.75,47,1.958333333,317.722936,55.05529954
64,3,728.4695481,30.35289784,285.2567125,11.88569635,42,1.75,46,1.916666667,322.4217181,55.24527071
65,3,728.4667098,30.35277957,296.3787977,12.34911657,42,1.75,46,1.916666667,322.801934,56.62637363
66,3,728.7081737,30.36284057,307.6232439,12.81763516,43,1.791666667,46,1.916666667,309.7215285,57.05242967
67,3,728.9309912,30.37212463,319.1035132,13.29597972,45,1.875,46,1.916666667,285.6034733,58.50438596
68,3,729.0758323,30.37815968,331.025894,13.79274558,45,1.875,46,1.916666667,259.9771708,59.78099938
69,3,729.0006169,30.3750257,343.2893276,14.30372198,47,1.958333333,44,1.833333333,273.8611268,57.6328801
70,3,729.1419903,30.38091626,355.0072816,14.79197006,49,2.041666667,44,1.833333333,295.7917812,56.34545455
71,3,729.2085816,30.3836909,366.3742551,15.26559396,49,2.041666667,43,1.791666667,315.1155353,55.07564026
72,3,729.2380952,30.38492063,377.7729384,15.7405391,51,2.125,43,1.791666667,329.29087,52.29797101
73,3,729.3158195,30.38815915,388.9600228,16.20666762,51,2.125,43,1.791666667,329.8389846,50.89548829
74,3,729.2808487,30.38670203,400.2713568,16.6779732,51,2.125,44,1.833333333,326.426511,49.84709821
75,3,729.2372323,30.38488468,411.5842943,17.1493456,53,2.208333333,44,1.833333333,314.8227113,50.31890411
76,3,729.2234215,30.38430923,422.9017809,17.62090754,53,2.208333333,44,1.833333333,299.2152624,52.13078579
77,3,729.335291,30.38897046,434.1959423,18.0914976,52,2.166666667,44,1.833333333,276.1206127,54.3616
78,3,729.4598309,30.39415962,445.8440803,18.57683668,52,2.166666667,45,1.875,250.7091232,56.43581616
50,4,339.7690749,14.15704479,34.37204591,1.43216858,42,1.75,45,1.875,327.4880958,21.19973009
51,4,339.801217,14.15838404,45.59499662,1.899791526,44,1.833333333,44,1.833333333,317.2138236,21.59136885
56,4,340.0662069,14.16942529,102.2289655,4.25954023,48,2,39,1.625,337.7104906,28.87809917
57,4,340.1358281,14.17232617,113.4601525,4.727506353,48,2,39,1.625,344.1129404,31.91361437
59,4,339.8199313,14.1591638,135.737457,5.655727377,47,1.958333333,39,1.625,341.9748093,30.48491084
68,4,339.9442556,14.16434398,238.5404487,9.939185361,40,1.666666667,47,1.958333333,370.4508828,36.14567733
69,4,339.9925272,14.1663553,249.9116848,10.41298687,39,1.625,48,2,381.6152452,35.70237288
71,4,339.9067568,14.16278153,272.7283784,11.36368243,40,1.666666667,48,2,381.2849925,35.36240703
72,4,339.8789509,14.16162295,284.2380632,11.84325263,41,1.708333333,47,1.958333333,366.3477426,32.04018754
73,4,339.9257028,14.16357095,295.7048193,12.32103414,41,1.708333333,47,1.958333333,357.0218259,26.71734762
75,4,339.9966125,14.16652552,318.899729,13.28748871,43,1.791666667,45,1.875,329.1062721,25.54674797
76,4,340.0705563,14.16960651,330.5284939,13.77202058,43,1.791666667,44,1.833333333,332.2262768,24.12423625
77,4,340.1005435,14.17085598,342.2751359,14.26146399,45,1.875,43,1.791666667,337.2556711,30.66417403
78,4,340.1467577,14.17278157,353.9187713,14.74661547,45,1.875,42,1.75,355.1933976,30.76057299
79,4,340.18107,14.17421125,365.6680384,15.23616827,45,1.875,40,1.666666667,364.9181166,31.81712329
80,4,340.1747772,14.17394905,377.2851268,15.72021362,47,1.958333333,40,1.666666667,369.9276403,33.5982204
81,4,340.2150685,14.17562785,388.9068493,16.20445205,47,1.958333333,39,1.625,373.1398331,31.73972603
82,4,340.2152682,14.17563618,400.6141678,16.69225699,47,1.958333333,39,1.625,373.201283,31.07560137
83,4,340.2632302,14.17763459,412.3058419,17.17941008,48,2,40,1.666666667,364.0718778,31.40631434
84,4,340.2361396,14.17650582,424.0704997,17.66960415,47,1.958333333,40,1.666666667,351.6132251,32.30191257
85,4,340.106412,14.1711005,435.9249659,18.16354025,47,1.958333333,40,1.666666667,341.8127895,32.19346049
86,4,340.1444142,14.17268392,447.6934605,18.65389419,46,1.916666667,41,1.708333333,354.3476715,29.48332199
56,5,343.799509,14.32497954,27.31751227,1.138229678,43,1.791666667,36,1.5,336.8127966,36.54538021
57,5,343.8617886,14.32757453,38.33333333,1.597222222,43,1.791666667,36,1.5,318.1791015,35.49553933
73,5,344.7086093,14.36285872,218.6125828,9.108857616,40,1.666666667,38,1.583333333,344.8165689,45.22102649
74,5,344.6295987,14.35956661,229.9523411,9.581347547,40,1.666666667,38,1.583333333,371.6314235,44.72537563
75,5,344.4866667,14.35361111,241.3025,10.05427083,41,1.708333333,37,1.541666667,384.5894198,45.0175
76,5,344.5321101,14.35550459,252.675563,10.52814846,42,1.75,37,1.541666667,383.1843234,44.87966805
77,5,344.6463314,14.36026381,264.1681781,11.00700742,42,1.75,37,1.541666667,382.6508934,44.52631579
78,5,344.8349673,14.36812364,275.5114379,11.47964325,43,1.791666667,37,1.541666667,366.3988451,43.68215159
79,5,344.9029911,14.37095796,286.9393694,11.95580706,43,1.791666667,37,1.541666667,355.8779292,42.18659128
80,5,344.9466451,14.37277688,298.4753436,12.43647265,43,1.791666667,37,1.541666667,332.7458645,43.02095085
84,5,345.0620968,14.37758737,345.0741935,14.3780914,39,1.625,39,1.625,316.7342946,43.16464891
85,5,345.088853,14.37870221,356.6526656,14.86052773,39,1.625,40,1.666666667,327.2651267,44.56911884
86,5,345.1011327,14.37921386,368.2435275,15.34348031,39,1.625,41,1.708333333,337.8926907,48.21099434
87,5,345.0575831,14.3773993,379.8353609,15.82647337,39,1.625,41,1.708333333,340.2156967,48.59821429
88,5,345.1626016,14.38177507,391.4406504,16.3100271,38,1.583333333,42,1.75,340.9886575,47.93333333
89,5,345.2240392,14.38433497,403.1275552,16.79698147,38,1.583333333,42,1.75,340.6628098,49.02616517
94,5,345.6293823,14.40122426,462.0659432,19.25274763,39,1.625,39,1.625,363.9456162,48.49582638
95,5,345.6908939,14.40378725,473.7694236,19.74039265,40,1.666666667,39,1.625,379.8600837,46.91318865
81,6,348.0141743,14.5005906,22.95251595,0.956354831,43,1.791666667,42,1.75,367.0404071,34.25902335
82,6,348.0445545,14.50185644,34.07637907,1.419849128,43,1.791666667,42,1.75,357.0005474,30.22968198
83,6,348.2016807,14.50840336,45.28081232,1.886700514,45,1.875,42,1.75,345.4946906,27.58274895
84,6,348.1785216,14.5074384,56.59274756,2.358031148,45,1.875,42,1.75,331.3092616,25.17073171
86,6,348.3342677,14.51392782,79.30693763,3.304455735,45,1.875,42,1.75,347.6648793,28.8383485
87,6,348.3298172,14.51374238,90.69268636,3.778861932,45,1.875,42,1.75,360.708325,34.42086835
88,6,348.3929078,14.51637116,101.8985816,4.245774232,45,1.875,41,1.708333333,379.8439697,35.15574348
89,6,348.4801418,14.52000591,113.0758865,4.711495272,44,1.833333333,41,1.708333333,387.0294394,37.41002117
90,6,348.5219547,14.52174811,124.2903683,5.178765345,44,1.833333333,42,1.75,389.9395051,37.30942335
91,6,348.5502122,14.52292551,135.5898161,5.649575672,44,1.833333333,41,1.708333333,393.7337017,36.75246827
92,6,348.6801994,14.52834164,146.7179487,6.113247863,43,1.791666667,41,1.708333333,386.0037695,35.59346127
93,6,348.573162,14.52388175,157.9628837,6.581786819,42,1.75,42,1.75,375.3968649,37.50748396
101,6,348.7781001,14.53242084,249.6229152,10.4009548,40,1.666666667,44,1.833333333,405.1917198,50.51846488
102,6,348.9016631,14.53756929,261.0455531,10.87689805,41,1.708333333,43,1.791666667,407.8447717,49.91210375
103,6,348.9662841,14.54026184,272.5028694,11.35428623,41,1.708333333,43,1.791666667,396.7013647,44.64705882
104,6,349.1885714,14.54952381,284.0021429,11.83342262,42,1.75,42,1.75,383.6262731,44.28815977
105,6,349.2619217,14.55258007,295.5131673,12.31304864,43,1.791666667,42,1.75,377.1397577,36.16975749
106,6,349.2919915,14.55383298,307.2048193,12.8002008,43,1.791666667,42,1.75,354.3865149,30.46666667
107,6,349.3465347,14.55610561,318.8719943,13.2863331,44,1.833333333,41,1.708333333,345.203344,25.66737438
108,6,349.4389205,14.55995502,330.8231534,13.78429806,44,1.833333333,41,1.708333333,340.3181654,26.92264017
109,6,349.5131299,14.56304708,342.530873,14.27211971,46,1.916666667,40,1.666666667,349.4578615,26.9751949
110,6,349.5503212,14.56459672,354.1755889,14.7573162,46,1.916666667,39,1.625,369.8379034,28.19799857
111,6,349.5664286,14.56526786,365.8078571,15.24199405,46,1.916666667,40,1.666666667,382.0080481,30.35042735
112,6,349.6158232,14.56732597,377.3442623,15.7226776,46,1.916666667,39,1.625,393.6763603,30.4721826
113,6,349.715505,14.57147937,389.0583215,16.21076339,46,1.916666667,39,1.625,394.3759001,31.08516678
114,6,349.7811615,14.57421506,400.6402266,16.69334278,45,1.875,40,1.666666667,383.81291,31.94554455
115,6,349.7990092,14.57495872,412.3191791,17.17996579,45,1.875,40,1.666666667,383.8797437,35.42321302
116,6,349.8033708,14.57514045,424.1109551,17.67128979,44,1.833333333,42,1.75,377.3513197,36.03581461
117,6,349.9067321,14.57944717,436.0420757,18.16841982,43,1.791666667,42,1.75,376.6093708,37.51823282
120,6,350.1858156,14.59107565,471.7524823,19.65635343,41,1.708333333,44,1.833333333,389.1004504,50.93271955
85,7,757.6880443,31.57033518,381.8519398,15.91049749,40,1.666666667,39,1.625,250.516912,49.38941548
86,7,757.8066298,31.57527624,393.1633781,16.38180742,40,1.666666667,40,1.666666667,252.593853,48.98974763
87,8,728.576834,30.35736808,24.87799228,1.036583012,42,1.75,39,1.625,388.8969254,57.40432099
88,8,728.7196621,30.36331925,35.59447005,1.483102919,42,1.75,39,1.625,379.0213067,59.76132003
89,8,728.7532173,30.36471739,46.38001514,1.932500631,42,1.75,40,1.666666667,357.7745267,63.15733737
90,8,728.8698579,30.36957741,57.38369484,2.390987285,42,1.75,41,1.708333333,312.978418,63.95134731
91,8,729.0519288,30.3771637,68.94510386,2.872712661,42,1.75,41,1.708333333,283.0577837,63.28306092
92,8,728.9527326,30.37303053,80.83530281,3.368137617,42,1.75,41,1.708333333,287.5347229,59.1798084
94,8,728.8507891,30.36878288,102.8457676,4.285240316,42,1.75,42,1.75,338.5794459,54.90035842
95,8,728.9170213,30.37154255,113.6070922,4.733628842,42,1.75,43,1.791666667,349.7246625,54.15134371
96,8,728.9536517,30.37306882,124.4936798,5.187236657,42,1.75,43,1.791666667,357.6824043,53.91164095
97,8,729.022869,30.37595288,135.3063063,5.637762763,42,1.75,44,1.833333333,364.3822656,54.14968815
98,8,729.1205821,30.38002426,146.2058212,6.091909217,42,1.75,44,1.833333333,366.1661527,54.55540166
99,8,729.2394755,30.38497815,157.0621118,6.544254658,41,1.708333333,44,1.833333333,362.0684819,56.09103448
100,8,729.2762431,30.38651013,168.0821823,7.003424263,41,1.708333333,44,1.833333333,345.8423898,58.78314917
101,8,729.4031922,30.39179968,179.1790423,7.46579343,41,1.708333333,44,1.833333333,326.4365538,58.84225156
103,8,729.714389,30.40476621,202.5444685,8.439352856,42,1.75,41,1.708333333,295.3378192,60.05708092
104,8,729.6781525,30.40325635,213.9728739,8.915536413,42,1.75,42,1.75,310.9074633,58.73499268
105,8,729.6169265,30.40070527,225.2501856,9.3854244,42,1.75,40,1.666666667,334.3851841,56.41128434
106,8,729.6256564,30.40106902,236.3255814,9.846899225,42,1.75,40,1.666666667,348.2999876,55.024006
107,8,729.6337386,30.40140578,247.3601824,10.30667427,42,1.75,40,1.666666667,361.7017681,56.90038023
108,8,729.6943803,30.40393251,258.295612,10.76231717,42,1.75,40,1.666666667,366.0213714,56.94307692
109,8,729.7189441,30.404956,269.3377329,11.22240554,42,1.75,38,1.583333333,364.2416912,57.45532246
110,8,729.7414596,30.40589415,280.363354,11.68180642,42,1.75,38,1.583333333,355.3229791,59.53762607
111,8,729.8868217,30.4119509,291.5271318,12.14696382,42,1.75,38,1.583333333,345.1115791,59.87364341
