Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
42,4,628.9252419,22.46161578,334.4670185,11.94525066,38,1.357142857,38,1.357142857,333.8187259,31.55506608
43,4,629.0448155,22.46588627,355.0377856,12.67992091,38,1.357142857,37,1.321428571,335.4864029,33.90421793
44,4,629.2064742,22.47165979,375.5293088,13.41176103,38,1.357142857,38,1.357142857,326.466642,35.25786713
45,4,629.3409091,22.47646104,396.0236014,14.14370005,38,1.357142857,37,1.321428571,321.1578761,36.86538462
46,4,629.440279,22.48000996,416.5832607,14.8779736,38,1.357142857,38,1.357142857,320.3198274,37.80836237
47,4,629.6877193,22.48884712,437.195614,15.61412907,38,1.357142857,37,1.321428571,328.6472441,34.76646181
48,4,629.821397,22.49362132,457.9982317,16.3570797,38,1.357142857,37,1.321428571,328.8393117,37.41077739
49,4,630.1662269,22.50593668,478.6816183,17.09577208,39,1.392857143,38,1.357142857,334.7405737,33.6824978
59,5,270.9563017,9.677010777,40.01563937,1.429129978,52,1.857142857,53,1.892857143,337.0086134,42.36564079
60,5,271.0153061,9.679118076,60.68923933,2.167472833,52,1.857142857,52,1.857142857,347.7545765,42.62667902
61,5,271.0760261,9.681286647,81.29291045,2.90331823,53,1.892857143,52,1.857142857,352.2469632,42.94707521
62,5,271.2611317,9.687897562,101.9220779,3.640074212,53,1.892857143,52,1.857142857,334.3194025,43.41574074
63,5,271.2640813,9.688002902,122.5674054,4.377407334,53,1.892857143,52,1.857142857,329.4277258,43.41190037
64,5,271.3969144,9.692746945,143.3076204,5.118129299,52,1.857142857,52,1.857142857,337.2589229,40.14820009
65,5,271.3346008,9.690521456,163.9401141,5.855004074,52,1.857142857,51,1.821428571,357.4511827,36.88551069
66,5,271.3634615,9.691552198,184.7120192,6.59685783,52,1.857142857,51,1.821428571,373.9190009,36.35703988
67,5,271.3287805,9.690313589,205.4741463,7.338362369,51,1.821428571,50,1.785714286,374.2257747,34.73054475
68,5,271.2815392,9.6886264,226.3190453,8.082823046,51,1.821428571,50,1.785714286,362.1648375,34.11392405
69,5,271.2928951,9.689031969,247.0618656,8.823638058,51,1.821428571,51,1.821428571,340.8604739,35.7253861
70,5,271.3067308,9.689526099,267.8841346,9.567290522,51,1.821428571,51,1.821428571,326.4035973,36.38808838
71,5,271.2885356,9.688876273,288.6522158,10.30900771,51,1.821428571,52,1.857142857,342.2780302,33.88413462
72,5,271.281827,9.688636679,309.4353741,11.05126336,51,1.821428571,51,1.821428571,363.5194882,31.7374031
73,5,271.3309109,9.690389673,330.3057171,11.79663275,51,1.821428571,51,1.821428571,374.1976779,31.06589147
74,5,271.4230216,9.693679342,351.2676259,12.54527235,51,1.821428571,51,1.821428571,372.0983074,32.69090909
75,5,271.5587959,9.698528424,372.1759172,13.29199704,52,1.857142857,52,1.857142857,356.4429202,31.65397273
76,5,271.6083141,9.700296932,392.9875289,14.03526889,52,1.857142857,53,1.892857143,350.2209241,34.10659898
77,5,271.7241854,9.704435193,413.9582377,14.78422278,52,1.857142857,53,1.892857143,362.0301665,32.85792851
78,5,271.787322,9.706690072,434.9926504,15.5354518,52,1.857142857,53,1.892857143,374.8991586,31.48464007
79,5,271.7599816,9.70571363,456.1835704,16.29227037,52,1.857142857,53,1.892857143,387.0655125,30.83891693
74,6,691.1897019,24.6853465,23.72899729,0.847464189,45,1.607142857,42,1.5,394.6591137,30.52474576
75,6,690.7364447,24.66915874,44.04049417,1.572874792,44,1.571428571,41,1.464285714,392.120987,27.38709677
76,6,690.2103064,24.65036809,64.60027855,2.307152805,44,1.571428571,42,1.5,386.576506,27.50730689
77,6,689.6916549,24.63184482,85.13932107,3.040690038,44,1.571428571,41,1.464285714,379.651286,26.95830389
78,6,689.3516798,24.61970285,105.4789135,3.767104054,44,1.571428571,40,1.428571429,367.332558,27.08583691
79,6,688.9082437,24.60386585,125.6265233,4.486661546,44,1.571428571,40,1.428571429,363.6919215,27.15985663
80,6,688.5523132,24.59115404,146.0014235,5.214336553,44,1.571428571,41,1.464285714,383.6441027,27.64839858
81,6,688.098081,24.57493147,166.2878465,5.93885166,43,1.535714286,41,1.464285714,393.9980464,27.50035486
82,6,687.6194503,24.55783751,186.8942918,6.674796134,44,1.571428571,41,1.464285714,396.3518286,27.09161381
83,6,687.1525424,24.54116223,207.6158192,7.414850686,44,1.571428571,41,1.464285714,388.1401491,25.04788732
84,6,686.7531469,24.5268981,228.1251748,8.147327672,44,1.571428571,41,1.464285714,384.3758369,24.64615385
85,6,686.434663,24.51552368,248.5330124,8.876179014,44,1.571428571,42,1.5,376.6209162,25.80742779
86,6,686.067623,24.50241511,268.897541,9.603483607,44,1.571428571,43,1.535714286,370.1621881,23.22745902
87,6,685.6617251,24.48791875,289.3537736,10.33406334,43,1.535714286,43,1.535714286,386.4876643,25.24024226
88,6,685.0823452,24.46722661,309.9776021,11.07062865,45,1.607142857,43,1.535714286,387.6962371,28.90843215
89,6,684.5411455,24.44789805,330.8222515,11.81508041,44,1.571428571,43,1.535714286,379.3224848,27.7518104
90,6,684.1892247,24.43532945,351.5597898,12.55570678,45,1.607142857,44,1.571428571,375.7026049,28.19304005
91,6,683.8231788,24.42225639,372.1708609,13.29181646,44,1.571428571,43,1.535714286,360.0796116,24.84900662
92,6,683.6037234,24.41441869,392.7513298,14.02683321,43,1.535714286,43,1.535714286,366.0022449,26.09913506
93,6,683.1078562,24.39670915,413.1864181,14.75665779,44,1.571428571,43,1.535714286,374.4707844,25.07856192
94,6,682.4900662,24.37464522,433.8596026,15.49498581,44,1.571428571,43,1.535714286,394.3654454,26.22236929
95,6,682.0314802,24.35826715,454.6831882,16.23868529,44,1.571428571,43,1.535714286,393.0260236,26.37307435
96,6,681.5364865,24.3405888,475.6263514,16.98665541,44,1.571428571,42,1.5,392.7562804,25.31351351
110,7,733.9181185,26.21136137,178.9033101,6.389403932,39,1.392857143,37,1.321428571,264.3873813,48.80417755
111,7,734.0017346,26.21434766,199.0503036,7.108939413,39,1.392857143,37,1.321428571,275.2698568,45.5819601
112,7,734.1558442,26.21985158,219.0588745,7.823531231,39,1.392857143,37,1.321428571,273.0468238,42.49783174
113,7,734.1637631,26.2201344,239.1898955,8.542496267,39,1.392857143,37,1.321428571,279.1504394,41.45898778
114,7,734.1902269,26.22107953,259.4092496,9.264616056,39,1.392857143,38,1.357142857,290.1452435,39.96073298
115,7,734.3513514,26.22683398,279.6346992,9.986953543,39,1.392857143,38,1.357142857,294.2729398,40.1789748
116,7,734.4738676,26.23120956,299.8885017,10.71030363,38,1.357142857,38,1.357142857,297.4695786,40.45572917
117,7,734.5419913,26.23364255,320.1887446,11.43531231,38,1.357142857,37,1.321428571,291.3593344,38.01559792
118,7,734.6377682,26.23706315,340.4738197,12.15977928,38,1.357142857,38,1.357142857,272.5346107,36.30617496
119,7,734.7372954,26.24061769,360.6916451,12.88184447,38,1.357142857,38,1.357142857,266.3539736,38.53488372
120,7,734.7756522,26.24198758,380.96,13.60571429,39,1.392857143,38,1.357142857,279.6711979,36.3002611
121,7,734.8559028,26.24485367,401.2630208,14.33082217,39,1.392857143,38,1.357142857,309.0845918,36.79116118
122,7,734.9843478,26.24944099,421.5921739,15.05686335,39,1.392857143,38,1.357142857,337.5376657,35.53472222
123,7,735.0942092,26.25336461,441.9792567,15.78497345,39,1.392857143,37,1.321428571,347.8054817,35.22864538
124,7,735.2114385,26.25755137,462.3656846,16.51306016,39,1.392857143,38,1.357142857,329.2455505,33.38020833
125,7,735.4259095,26.26521105,482.4889086,17.23174674,39,1.392857143,35,1.25,302.1545577,32.52528838
121,8,526.9579525,18.81992687,31.1773309,1.113476103,38,1.357142857,37,1.321428571,348.3187894,60.22486289
122,8,527.0408542,18.82288765,51.64159703,1.844342751,38,1.357142857,36,1.285714286,341.0670288,58.6105948
123,8,527.0671642,18.82382729,72.0233209,2.572261461,37,1.321428571,37,1.321428571,357.0004141,56.21475257
