Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
71,3,353.1687023,12.60513151,35.61450382,1.27113615,42,1.499044282,40,1.42766122,370.7712987,49.81145038
72,3,353.3961977,12.61325117,49.3878327,1.762727338,42,1.499044282,40,1.42766122,363.2282892,51.66337386
73,3,353.5980243,12.62045467,63.15349544,2.254044909,42,1.499044282,39,1.39196969,347.0543725,54.50113723
74,3,353.6490313,12.62227519,77.10208644,2.751891471,42,1.499044282,41,1.463352751,318.9112956,59.18628912
75,3,353.6671544,12.62292203,91.16898317,3.253960545,42,1.499044282,41,1.463352751,300.5697367,60.89165447
78,3,354.8073676,12.66361799,134.7858787,4.810714304,42,1.499044282,39,1.39196969,343.7408627,51.39570552
79,3,355.0453515,12.672112,148.7241119,5.308191177,42,1.499044282,40,1.42766122,358.8339606,50.27710843
80,3,355.2277819,12.67862322,162.6579537,5.805511317,42,1.499044282,40,1.42766122,370.5591351,50.29723674
81,3,355.3852459,12.68424335,176.7034277,6.306815782,42,1.499044282,40,1.42766122,369.3310183,51.78986587
82,3,355.6422764,12.69341716,190.8536585,6.811859177,42,1.499044282,41,1.463352751,357.2393669,54.4704579
83,3,355.8841871,12.70205132,204.9777283,7.315968843,41,1.463352751,41,1.463352751,334.3692565,57.13936249
84,3,356.089838,12.70939132,219.218704,7.824251062,41,1.463352751,41,1.463352751,316.7927527,60.19293078
85,3,356.2727952,12.71592134,233.8393124,8.346082954,41,1.463352751,41,1.463352751,313.0136387,59.2053973
86,3,356.6367127,12.72891011,248.7642089,8.878775353,42,1.499044282,39,1.39196969,335.0887913,55.48003072
87,3,356.8055342,12.73493561,262.9969254,9.386762789,41,1.463352751,39,1.39196969,358.0142954,51.64439324
88,3,356.9221466,12.73909769,277.2857143,9.896751532,41,1.463352751,40,1.42766122,378.8706256,50.48526077
89,3,357.2056844,12.74921758,291.4629768,10.40275973,42,1.499044282,40,1.42766122,391.1030063,48.68712575
90,3,357.4247591,12.75703669,305.5737583,10.90639512,42,1.499044282,40,1.42766122,393.3611345,50.08234421
91,3,357.6671576,12.76568827,319.9116348,11.41813587,42,1.499044282,41,1.463352751,379.5071642,52.67010309
92,3,357.9118943,12.7744233,334.1255507,11.92545229,41,1.463352751,41,1.463352751,356.824877,55.48237885
93,3,358.0736689,12.78019728,348.6199854,12.44278085,41,1.463352751,42,1.499044282,339.0708134,58.38613139
94,3,358.3729809,12.79088018,363.3428781,12.96826342,42,1.499044282,41,1.463352751,330.2827748,59.11829537
95,3,358.5691964,12.79788342,378.3697917,13.50459696,42,1.499044282,40,1.42766122,349.6173664,55.10052122
96,3,358.7691735,12.8050209,392.7647059,14.01837348,43,1.534735812,40,1.42766122,371.840942,52.49403875
97,3,359.0399113,12.81468395,407.2461197,14.53523731,43,1.534735812,40,1.42766122,384.8533537,49.89800443
98,3,359.3298969,12.82503398,421.6273932,15.04852697,42,1.499044282,40,1.42766122,394.790345,51.50257542
99,3,359.4656827,12.82988038,436.1328413,15.56624861,42,1.499044282,41,1.463352751,396.3136942,51.43004418
100,3,359.6590237,12.83678102,450.5318047,16.08016966,42,1.499044282,40,1.42766122,388.7176122,54.0806213
101,3,359.9138187,12.84587504,465.0534918,16.59847089,42,1.499044282,41,1.463352751,366.398297,57.02080238
102,3,360.190512,12.85575065,479.4668675,17.11290633,42,1.499044282,39,1.39196969,343.8568408,60.72871138
88,4,394.2610294,14.07177956,29.23651961,1.043496132,33,1.177820507,32,1.142128976,477.0653346,34.91911765
89,4,393.5823096,14.04755501,42.97297297,1.533771176,32,1.142128976,31,1.106437446,477.5795695,35.14004914
90,4,393.0380835,14.02813075,56.7027027,2.023806244,33,1.177820507,32,1.142128976,483.305838,37.45030675
91,4,392.4228856,14.00617339,70.25995025,2.507685158,32,1.142128976,31,1.106437446,486.1535012,38.92412935
92,4,391.8852868,13.98698567,83.9127182,2.994973342,33,1.177820507,31,1.106437446,495.6872278,40.43890274
93,4,391.3559748,13.96809372,97.37610063,3.475502067,32,1.142128976,31,1.106437446,493.3790686,40.12075472
94,4,390.7465668,13.94634301,110.9126092,3.958640777,33,1.177820507,31,1.106437446,492.639944,40.37702871
95,4,390.1716792,13.92582439,124.5426065,4.445116241,33,1.177820507,31,1.106437446,474.7269111,40.40801001
96,4,389.6613103,13.90760854,138.1792336,4.931828333,33,1.177820507,31,1.106437446,468.313783,38.11124845
97,4,389.0393604,13.8854102,152,5.425112638,33,1.177820507,31,1.106437446,473.2028152,36.44895449
98,4,388.6110429,13.8701229,165.9619632,5.923436473,33,1.177820507,31,1.106437446,463.4754543,38.29202454
99,4,387.9555006,13.84672559,179.907293,6.421166636,33,1.177820507,31,1.106437446,460.6757283,38.3461063
100,4,387.3614907,13.82552446,193.773913,6.91608753,32,1.142128976,31,1.106437446,473.6471511,39.98757764
