Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
43,2,496.5998996,14.18278085,349.8082329,9.99044404,54,1.542227791,47,1.342309373,261.9463511,36.92315419
44,2,496.6814433,14.18510972,364.9206186,10.42205036,52,1.485108243,47,1.342309373,265.0441884,38.02215353
45,2,496.8246719,14.1892003,379.9884514,10.85238426,51,1.456548469,47,1.342309373,276.4664115,38.0987395
46,2,496.9055202,14.19150931,395.1433121,11.28520365,51,1.456548469,48,1.370869147,284.3183289,36.0938992
47,2,497.0720384,14.19626503,410.2379936,11.71630434,50,1.427988695,48,1.370869147,286.2044561,37.46535181
48,2,497.235513,14.20093383,425.3732057,12.14856258,49,1.399428921,48,1.370869147,292.4051145,35.70015949
49,2,497.3368311,14.20382745,440.5262329,12.58132961,48,1.370869147,50,1.427988695,293.8717959,35.56587927
50,2,497.3511568,14.20423659,455.7521851,13.01617936,49,1.399428921,50,1.427988695,293.6408757,35.01285347
51,2,497.3748749,14.20491397,471.0845846,13.45406922,49,1.399428921,51,1.456548469,291.2338398,36.27669173
61,3,447.5988258,12.78332126,37.15802348,1.061224749,50,1.427988695,52,1.485108243,379.3395413,31.73581213
62,3,447.6093366,12.78362145,51.95970516,1.483957431,50,1.427988695,51,1.456548469,391.325435,31.80746562
63,3,447.5710059,12.78252673,66.73422091,1.90591426,50,1.427988695,51,1.456548469,397.8780157,31.51380671
64,3,447.5722031,12.78256092,81.43716116,2.32582691,52,1.485108243,50,1.427988695,411.7420983,31.45835387
65,3,447.5925012,12.78314063,96.22101628,2.748050469,52,1.485108243,50,1.427988695,413.9031673,32.10064134
66,3,447.5719229,12.78255292,110.8927336,3.167071398,52,1.485108243,49,1.399428921,414.6551122,30.94367589
67,3,447.4597133,12.77934824,125.7132971,3.590343341,52,1.485108243,49,1.399428921,401.2357164,30.58942688
68,3,447.4928253,12.78029391,140.5729837,4.01473263,52,1.485108243,49,1.399428921,385.4992224,30.25333993
69,3,447.483424,12.78002541,155.4215735,4.438804998,52,1.485108243,49,1.399428921,372.4777694,31.50272143
70,3,447.5912698,12.78310547,170.4002976,4.866593972,52,1.485108243,48,1.370869147,367.0889818,31.96876549
71,3,447.6402771,12.7845051,185.346858,5.293464357,52,1.485108243,49,1.399428921,369.2142125,32.89614243
72,3,447.6663361,12.78524934,200.4278632,5.724174455,52,1.485108243,50,1.427988695,375.5548884,32.01783061
73,3,447.6861966,12.78581655,215.3515392,6.150391269,52,1.485108243,50,1.427988695,383.7855848,31.58852621
74,3,447.7043651,12.78633544,230.3363095,6.578352921,51,1.456548469,50,1.427988695,390.8473328,31.68629391
75,3,447.6224641,12.78399637,245.2874814,7.00535501,50,1.427988695,51,1.456548469,388.2362444,30.73840079
76,3,447.6225394,12.78399852,260.2923228,7.433889888,50,1.427988695,52,1.485108243,380.4140872,30.9086444
77,3,447.6246334,12.78405832,275.4183773,7.865886584,50,1.427988695,52,1.485108243,367.2976251,31.20810943
78,3,447.7202934,12.78679035,290.5731051,8.298702184,49,1.399428921,52,1.485108243,355.3581852,31.10855746
79,3,447.7321867,12.78713002,305.7036855,8.730828138,49,1.399428921,52,1.485108243,353.2186245,30.60824742
