Frame No,Droplet No,X Centroid (Pixels),X Centroid (mm),Y Centroid (Pixels),Y Centroid (mm),X Diameter (Pixels),X Diameter (mm),Y Diameter (Pixels),Y Diameter (mm),Gradient,Darkness
95,9,657.8821954,21.92940651,124.2516734,4.141722445,44,1.466666667,44,1.466666667,391.7742262,36.10888444
96,9,658.0744467,21.93581489,136.2803488,4.542678292,44,1.466666667,43,1.433333333,386.8684208,34.72837022
97,9,658.1448692,21.93816231,148.397049,4.946568299,44,1.466666667,43,1.433333333,391.3161007,35.02144772
98,9,658.2289157,21.94096386,160.4504685,5.348348951,45,1.5,42,1.4,387.1218007,36.20602007
99,9,658.3834335,21.94611445,172.5203741,5.750679136,45,1.5,43,1.433333333,383.6987092,37.18212141
100,9,658.4357951,21.94785984,184.6274118,6.154247061,44,1.466666667,43,1.433333333,379.5308742,38.90219561
101,9,658.5169435,21.95056478,196.7574751,6.558582503,44,1.466666667,43,1.433333333,381.9087979,35.69880319
102,9,658.5384106,21.95128035,208.8576159,6.96192053,44,1.466666667,43,1.433333333,384.8686513,36.6589404
103,9,658.5654485,21.95218162,221.013289,7.367109635,44,1.466666667,43,1.433333333,391.3553255,34.04850498
104,9,658.6446667,21.95482222,233.2166667,7.773888889,44,1.466666667,44,1.466666667,387.2388723,35.20319787
105,9,658.7272118,21.95757373,245.4872654,8.182908847,42,1.4,44,1.466666667,393.4985175,32.81245814
106,9,658.7531858,21.95843953,257.7209926,8.590699754,42,1.4,44,1.466666667,399.7423765,32.9437751
107,9,658.7871054,21.95957018,270.0221625,9.000738751,42,1.4,45,1.5,399.1538479,32.68120805
108,9,658.8903096,21.96301032,282.2503365,9.408344549,42,1.4,45,1.5,399.3002859,31.36919973
109,9,658.9545758,21.96515253,294.6252505,9.820841683,42,1.4,46,1.533333333,395.6374734,32.67157191
110,9,659.1380921,21.97126974,306.8732488,10.22910829,42,1.4,45,1.5,391.5813869,33.30553702
111,9,659.2848566,21.97616189,319.1387592,10.63795864,41,1.366666667,46,1.533333333,391.5830753,34.74333333
112,9,659.3610372,21.97870124,331.4880319,11.04960106,42,1.4,46,1.533333333,392.9915902,36.88918381
113,9,659.4857143,21.98285714,343.8312292,11.46104097,42,1.4,45,1.5,392.0047501,33.78050398
114,9,659.5753152,21.98584384,356.1307233,11.87102411,42,1.4,45,1.5,391.029788,37.34281932
115,9,659.6219269,21.98739756,368.6797342,12.28932447,42,1.4,45,1.5,397.373698,32.17795485
116,9,659.6422872,21.98807624,381.0472074,12.70157358,42,1.4,45,1.5,401.0699514,33.20146277
117,9,659.7312834,21.99104278,393.5100267,13.11700089,42,1.4,44,1.466666667,400.3383126,33.02073579
118,9,659.7713517,21.99237839,405.9603228,13.53201076,42,1.4,45,1.5,396.1983329,31.63122476
119,9,659.8875502,21.99625167,418.4625167,13.94875056,43,1.433333333,44,1.466666667,399.4837825,35.37056856
120,9,660.0470746,22.00156915,430.9435104,14.36478368,43,1.433333333,43,1.433333333,393.1043136,38.46774194
121,9,660.0907258,22.00302419,443.4240591,14.78080197,43,1.433333333,44,1.466666667,389.4731343,39.47916667
122,9,660.2244624,22.00748208,455.9959677,15.19986559,43,1.433333333,43,1.433333333,392.1072052,40.27419355
123,9,660.3159675,22.01053225,468.5872801,15.619576,44,1.466666667,44,1.466666667,390.5384813,34.98311951
112,10,649.3824111,21.64608037,27.60079051,0.92002635,47,1.566666667,53,1.766666667,398.1804789,31.89426877
113,10,649.4849222,21.64949741,39.44941634,1.314980545,47,1.566666667,55,1.833333333,399.3883773,30.44066148
114,10,649.5497104,21.65165701,51.39092664,1.713030888,47,1.566666667,56,1.866666667,391.1706291,27.77874396
115,10,649.7387128,21.65795709,63.46493756,2.115497919,46,1.533333333,57,1.9,383.6162726,29.07160019
116,10,649.8270425,21.66090142,75.61825131,2.520608377,46,1.533333333,57,1.9,383.1423232,30.19397993
117,10,649.9333972,21.66444657,87.7489219,2.924964063,46,1.533333333,57,1.9,384.6777076,30.92908481
118,10,649.9966216,21.66655405,99.94498069,3.331499356,46,1.533333333,57,1.9,394.5641565,31.13568324
119,10,650.093046,21.6697682,112.218903,3.740630101,45,1.5,56,1.866666667,402.6437147,28.67498776
120,10,650.20616,21.67353867,124.342772,4.144759066,45,1.5,56,1.866666667,405.2089877,29.64583333
121,10,650.265625,21.67552083,136.5,4.55,45,1.5,54,1.8,415.5948443,28.86895161
122,10,650.3808793,21.67936264,148.6743354,4.955811179,47,1.566666667,53,1.766666667,412.9151614,27.76600102
123,10,650.5088542,21.68362847,160.8432292,5.361440972,48,1.6,51,1.7,408.4781012,30.8171875
124,10,650.7014293,21.69004764,172.9994706,5.766649021,48,1.6,50,1.666666667,400.0929369,29.98835979
125,10,650.8156334,21.69385445,185.206469,6.173548967,48,1.6,48,1.6,388.2351818,31.06145553
126,10,650.7971413,21.69323804,197.2952172,6.576507238,49,1.633333333,48,1.6,385.4490118,32.28131868
127,10,650.9911357,21.69970452,209.6049861,6.986832872,50,1.666666667,46,1.533333333,384.0624626,32.28199446
